date,currency,exchange_rate
2024-01-22,AED,0.35010320
2024-01-22,AFN,6.90739782
2024-01-22,BHD,0.03584447
2024-01-22,BTN,7.92264202
2024-01-22,CAD,0.12812838
2024-01-22,CRC,49.35590734
2024-01-22,CUP,2.28794466
2024-01-22,DKK,0.65288469
2024-01-22,DOP,5.45233020
2024-01-22,EGP,2.94747363
2024-01-22,ETB,5.39595216
2024-01-22,GBP,0.07507894
2024-01-22,GIP,0.07508321
2024-01-22,GNF,815.24682932
2024-01-22,GTQ,0.73676523
2024-01-22,GYD,19.97752044
2024-01-22,IMP,0.07508321
2024-01-22,INR,7.92300206
2024-01-22,IRR,4149.79293021
2024-01-22,KMF,43.06242875
2024-01-22,KWD,0.02905922
2024-01-22,KZT,42.90425799
2024-01-22,LSL,1.81211475
2024-01-22,LYD,0.45931808
2024-01-22,MGA,437.71641791
2024-01-22,PEN,0.35771019
2024-01-22,SBD,0.79740585
2024-01-22,SLL,2164.81792616
2024-01-22,TOP,0.22357076
2024-01-22,TTD,0.62941953
2024-01-22,TVD,0.14457399
2024-01-22,TZS,240.70359565
2024-01-22,VES,3.44582681
2024-01-22,VND,2294.60655753
2024-01-22,XPF,10.44524920
2024-01-22,YER,23.54939886
2024-01-22,ZMW,2.53156818
2024-01-23,AMD,38.65754553
2024-01-23,ARS,78.17060169
2024-01-23,BAM,0.17097530
2024-01-23,BBD,0.19032346
2024-01-23,BDT,10.42393986
2024-01-23,BGN,0.17097242
2024-01-23,BSD,0.09516173
2024-01-23,BYN,0.30554640
2024-01-23,CUP,2.28388148
2024-01-23,CZK,2.16511026
2024-01-23,DZD,12.74002547
2024-01-23,ETB,5.39871205
2024-01-23,GNF,816.56695731
2024-01-23,GTQ,0.73600045
2024-01-23,GYD,19.98773842
2024-01-23,HTG,12.57693956
2024-01-23,IMP,0.07487142
2024-01-23,IQD,124.85957447
2024-01-23,ISK,12.97122611
2024-01-23,JPY,14.08484487
2024-01-23,KHR,391.22666667
2024-01-23,KMF,43.00697486
2024-01-23,KWD,0.02921687
2024-01-23,LAK,1935.84791351
2024-01-23,LSL,1.82617591
2024-01-23,MKD,5.38960000
2024-01-23,MMK,238.15493658
2024-01-23,MUR,4.17187477
2024-01-23,MZN,6.08487837
2024-01-23,NIO,3.44236773
2024-01-23,NZD,0.15617752
2024-01-23,OMR,0.03658940
2024-01-23,PYG,692.95272722
2024-01-23,RON,0.43497778
2024-01-23,RSD,10.25160794
2024-01-23,SCR,1.30886637
2024-01-23,STN,2.14174788
2024-01-23,SZL,1.82617591
2024-01-23,UGX,362.96678022
2024-01-23,VES,3.43633095
2024-01-23,XDR,0.07148294
2024-01-23,ZWL,863.39506157
2024-01-24,ANG,0.17022367
2024-01-24,AWG,0.17022367
2024-01-24,BBD,0.19019404
2024-01-24,BDT,10.43866645
2024-01-24,BRL,0.47221799
2024-01-24,BSD,0.09509702
2024-01-24,BTN,7.90444475
2024-01-24,BYN,0.30493098
2024-01-24,CAD,0.12809642
2024-01-24,CNY,0.68239141
2024-01-24,CRC,49.10181797
2024-01-24,CVE,9.65960677
2024-01-24,CZK,2.17392418
2024-01-24,DJF,16.90073763
2024-01-24,DOP,5.44697017
2024-01-24,DZD,12.73338144
2024-01-24,ERN,1.42645531
2024-01-24,FKP,0.07492919
2024-01-24,FOK,0.65335317
2024-01-24,GBP,0.07494769
2024-01-24,GEL,0.25243376
2024-01-24,GYD,19.95299728
2024-01-24,HKD,0.74451915
2024-01-24,HTG,12.58204467
2024-01-24,IDR,1489.70754094
2024-01-24,ISK,12.99191263
2024-01-24,KHR,390.54666667
2024-01-24,KID,0.14449777
2024-01-24,KMF,43.09812733
2024-01-24,KYD,0.07924749
2024-01-24,MUR,4.17091275
2024-01-24,MWK,161.07217027
2024-01-24,MXN,1.64651606
2024-01-24,NGN,78.14633900
2024-01-24,NZD,0.15616641
2024-01-24,PEN,0.35702028
2024-01-24,PKR,26.50168414
2024-01-24,PYG,692.58312842
2024-01-24,RUB,8.42873463
2024-01-24,SEK,0.99590746
2024-01-24,SYP,1211.98942744
2024-01-24,THB,3.39824708
2024-01-24,TOP,0.22318160
2024-01-24,TRY,2.88055227
2024-01-24,UZS,1172.94431239
2024-01-24,VND,2317.72648788
2024-01-24,VUV,11.40937988
2024-01-24,XAF,57.46416977
2024-01-24,ZAR,1.81242728
2024-01-25,ANG,0.17111085
2024-01-25,ARS,78.62017801
2024-01-25,BDT,10.47049403
2024-01-25,BGN,0.17161591
2024-01-25,BHD,0.03594284
2024-01-25,BTN,7.94679947
2024-01-25,BWP,1.30830841
2024-01-25,CAD,0.12886499
2024-01-25,CVE,9.67725798
2024-01-25,DKK,0.65462142
2024-01-25,ETB,5.38520971
2024-01-25,FKP,0.07505919
2024-01-25,FOK,0.65455339
2024-01-25,GEL,0.25385398
2024-01-25,GHS,1.17726528
2024-01-25,GMD,6.25272807
2024-01-25,HTG,12.54779254
2024-01-25,ILS,0.35419631
2024-01-25,JEP,0.07505919
2024-01-25,KHR,390.32000000
2024-01-25,KWD,0.02928179
2024-01-25,LSL,1.80429598
2024-01-25,MRU,3.79885803
2024-01-25,MWK,161.58785327
2024-01-25,MYR,0.45197967
2024-01-25,NAD,1.80429598
2024-01-25,RON,0.43644311
2024-01-25,RUB,8.47798306
2024-01-25,SBD,0.79066727
2024-01-25,SHP,0.07505919
2024-01-25,SLL,2149.07287533
2024-01-25,TMT,0.33436922
2024-01-25,TND,0.29620271
2024-01-25,TRY,2.88900077
2024-01-25,TTD,0.62931489
2024-01-25,TWD,2.99149032
2024-01-25,UAH,3.57772795
2024-01-25,UYU,3.69452759
2024-01-25,XDR,0.07155059
2024-01-25,ZWL,921.34069251
2024-01-26,AED,0.35155695
2024-01-26,AZN,0.16145532
2024-01-26,BAM,0.17252396
2024-01-26,BWP,1.30837127
2024-01-26,CAD,0.12908774
2024-01-26,CHF,0.08293824
2024-01-26,CVE,9.72648649
2024-01-26,DKK,0.65776694
2024-01-26,DZD,12.76840129
2024-01-26,ERN,1.43590315
2024-01-26,ETB,5.40375414
2024-01-26,FJD,0.21350931
2024-01-26,GGP,0.07530472
2024-01-26,GNF,819.18652405
2024-01-26,IMP,0.07530472
2024-01-26,INR,7.95221919
2024-01-26,ISK,13.01665542
2024-01-26,JMD,14.63340423
2024-01-26,KES,15.48715707
2024-01-26,KZT,42.84070494
2024-01-26,LAK,1940.61761366
2024-01-26,LBP,1435.90314625
2024-01-26,LKR,30.40227645
2024-01-26,MWK,161.60422768
2024-01-26,PGK,0.35109341
2024-01-26,PHP,5.39866786
2024-01-26,PKR,26.61030749
2024-01-26,PLN,0.38539175
2024-01-26,PYG,694.78907393
2024-01-26,QAR,0.34844583
2024-01-26,SCR,1.29295223
2024-01-26,SDG,42.68023256
2024-01-26,SEK,0.99921051
2024-01-26,SGD,0.12827192
2024-01-26,STN,2.16114741
2024-01-26,SZL,1.80794254
2024-01-26,THB,3.41540303
2024-01-26,TRY,2.89953909
2024-01-26,UGX,363.50418713
2024-01-26,USD,0.09572184
2024-01-26,UYU,3.70146788
2024-01-26,VES,3.45752571
2024-01-26,VUV,11.44858135
2024-01-26,ZMW,2.56055295
2024-01-27,AMD,38.64779827
2024-01-27,ARS,79.06256899
2024-01-27,AZN,0.16234145
2024-01-27,BDT,10.52956696
2024-01-27,BND,0.12859810
2024-01-27,BOB,0.65591511
2024-01-27,BSD,0.09600215
2024-01-27,CAD,0.12914300
2024-01-27,CDF,262.17857143
2024-01-27,CLP,87.02143630
2024-01-27,COP,376.58039825
2024-01-27,DOP,5.52074271
2024-01-27,ERN,1.44003222
2024-01-27,GTQ,0.74164271
2024-01-27,ILS,0.35447854
2024-01-27,IMP,0.07546166
2024-01-27,INR,7.97274564
2024-01-27,IQD,124.95319149
2024-01-27,JEP,0.07546166
2024-01-27,JOD,0.06806552
2024-01-27,KES,15.57963877
2024-01-27,KHR,391.52000000
2024-01-27,LAK,1947.80298869
2024-01-27,MGA,431.82352941
2024-01-27,MRU,3.81449727
2024-01-27,MVR,1.46423141
2024-01-27,NIO,3.47089807
2024-01-27,PAB,0.09600215
2024-01-27,QAR,0.34944782
2024-01-27,RUB,8.64575039
2024-01-27,RWF,126.72318871
2024-01-27,SBD,0.79524143
2024-01-27,SCR,1.36570306
2024-01-27,SHP,0.07546166
2024-01-27,THB,3.41753615
2024-01-27,TND,0.29845532
2024-01-27,TRY,2.91079722
2024-01-27,TVD,0.14566803
2024-01-27,USD,0.09600578
2024-01-27,UZS,1179.30238631
2024-01-27,VES,3.47560124
2024-01-27,XAF,57.97870813
2024-01-28,ALL,9.16276635
2024-01-28,AOA,81.06610466
2024-01-28,AWG,0.17179829
2024-01-28,BAM,0.17290063
2024-01-28,BBD,0.19195339
2024-01-28,BZD,0.19195339
2024-01-28,CRC,49.06722811
2024-01-28,DKK,0.65952416
2024-01-28,DOP,5.51898851
2024-01-28,ETB,5.40375414
2024-01-28,FJD,0.21466254
2024-01-28,FOK,0.65952413
2024-01-28,GMD,6.21617791
2024-01-28,GTQ,0.74154022
2024-01-28,GYD,20.00272480
2024-01-28,IDR,1516.86741455
2024-01-28,JMD,14.72994825
2024-01-28,KHR,391.52000000
2024-01-28,LRD,18.17314542
2024-01-28,LSL,1.80297597
2024-01-28,MMK,250.84214938
2024-01-28,MWK,162.59856464
2024-01-28,MXN,1.64755518
2024-01-28,PGK,0.35359745
2024-01-28,SLL,2157.54754955
2024-01-28,SOS,54.57992565
2024-01-28,SYP,1218.84824763
2024-01-28,TRY,2.91116619
2024-01-28,UZS,1179.18055502
2024-01-28,VND,2320.89154441
2024-01-28,VUV,11.44858135
2024-01-28,XAF,57.98836258
2024-01-28,ZMW,2.57983523
2024-01-29,AFN,7.01470830
2024-01-29,AZN,0.16165505
2024-01-29,BAM,0.17286993
2024-01-29,BGN,0.17286608
2024-01-29,BTN,7.97668236
2024-01-29,CDF,254.39655172
2024-01-29,CLP,87.43368912
2024-01-29,CUP,2.30142515
2024-01-29,CZK,2.18697883
2024-01-29,GBP,0.07547843
2024-01-29,GIP,0.07547764
2024-01-29,GNF,820.78971294
2024-01-29,GTQ,0.74103861
2024-01-29,HNL,2.33767412
2024-01-29,KES,15.58261811
2024-01-29,KID,0.14576831
2024-01-29,KWD,0.02926844
2024-01-29,LAK,1950.37611090
2024-01-29,LBP,1438.39071580
2024-01-29,MDL,1.69602540
2024-01-29,MMK,203.52599645
2024-01-29,MUR,4.22817937
2024-01-29,OMR,0.03687046
2024-01-29,PAB,0.09589271
2024-01-29,PYG,698.10163042
2024-01-29,SBD,0.80252639
2024-01-29,SLE,2.15566076
2024-01-29,SLL,2155.68470297
2024-01-29,SOS,54.85130112
2024-01-29,TMT,0.33502990
2024-01-29,TOP,0.22508212
2024-01-29,TZS,244.01908097
2024-01-29,UYU,3.73334876
2024-01-29,UZS,1180.31375220
2024-01-29,VES,3.47150981
2024-01-29,WST,0.26075404
2024-01-29,XCD,0.25891033
2024-01-29,YER,23.69999069
2024-01-30,AED,0.35181796
2024-01-30,ALL,9.28080433
2024-01-30,AMD,38.68241907
2024-01-30,AOA,80.96090423
2024-01-30,AWG,0.17147833
2024-01-30,BGN,0.17310361
2024-01-30,BND,0.12842956
2024-01-30,BSD,0.09579795
2024-01-30,CNY,0.68822707
2024-01-30,COP,382.59790534
2024-01-30,CZK,2.19587069
2024-01-30,ETB,5.42980681
2024-01-30,GBP,0.07545245
2024-01-30,GHS,1.18480393
2024-01-30,HRK,0.66689808
2024-01-30,IQD,125.57872340
2024-01-30,JEP,0.07544633
2024-01-30,JPY,14.14338788
2024-01-30,KHR,393.48000000
2024-01-30,KYD,0.07983159
2024-01-30,LSL,1.80116454
2024-01-30,MDL,1.69906463
2024-01-30,MRU,3.79611526
2024-01-30,MUR,4.23985112
2024-01-30,MVR,1.46407673
2024-01-30,MXN,1.64996598
2024-01-30,PEN,0.36394125
2024-01-30,PHP,5.39775215
2024-01-30,RUB,8.62599220
2024-01-30,RWF,125.35992146
2024-01-30,SYP,1223.16132540
2024-01-30,UGX,364.85443211
2024-01-30,UZS,1180.85090308
2024-01-30,VND,2325.90105649
2024-01-30,XOF,58.06045025
2024-01-31,AWG,0.17142158
2024-01-31,CRC,49.40277679
2024-01-31,CVE,9.73857814
2024-01-31,DJF,17.01967269
2024-01-31,DOP,5.49039562
2024-01-31,FOK,0.65851917
2024-01-31,GEL,0.25720646
2024-01-31,INR,7.95692131
2024-01-31,ISK,13.10855004
2024-01-31,JPY,14.12400344
2024-01-31,KHR,393.49333333
2024-01-31,KYD,0.07980517
2024-01-31,KZT,43.03993234
2024-01-31,LAK,1950.13955670
2024-01-31,LBP,1436.49366357
2024-01-31,MYR,0.45281242
2024-01-31,NIO,3.46741379
2024-01-31,NZD,0.15628786
2024-01-31,PEN,0.36445024
2024-01-31,PYG,698.16741147
2024-01-31,QAR,0.34858913
2024-01-31,SEK,0.99691655
2024-01-31,SLE,2.15270733
2024-01-31,SLL,2152.82323406
2024-01-31,SOS,54.85501859
2024-01-31,SYP,1221.48018391
2024-01-31,TRY,2.90653956
2024-01-31,VUV,11.50174342
2024-02-01,AMD,38.57971490
2024-02-01,ARS,78.78248407
2024-02-01,BIF,271.99074074
2024-02-01,BTN,7.93620122
2024-02-01,BWP,1.30841703
2024-02-01,CHF,0.08220140
2024-02-01,CNY,0.68557361
2024-02-01,COP,380.94087238
2024-02-01,CVE,9.71043238
2024-02-01,CZK,2.18916889
2024-02-01,DOP,5.47245120
2024-02-01,DZD,12.81696343
2024-02-01,ETB,5.40577843
2024-02-01,EUR,0.08806778
2024-02-01,GNF,821.38405049
2024-02-01,GYD,19.98299320
2024-02-01,IMP,0.07518925
2024-02-01,JOD,0.06760276
2024-02-01,KHR,391.66666667
2024-02-01,KID,0.14500472
2024-02-01,KYD,0.07945784
2024-02-01,KZT,42.96124111
2024-02-01,LAK,1944.02537532
2024-02-01,LRD,18.04760368
2024-02-01,LSL,1.78199762
2024-02-01,MAD,0.95652251
2024-02-01,MDL,1.69264726
2024-02-01,MMK,239.17573660
2024-02-01,MRU,3.77862104
2024-02-01,NIO,3.45605325
2024-02-01,NZD,0.15583573
2024-02-01,PGK,0.35184555
2024-02-01,RWF,125.44321703
2024-02-01,SBD,0.79368011
2024-02-01,SDG,42.69622093
2024-02-01,THB,3.38787128
2024-02-01,TJS,1.04317220
2024-02-01,TND,0.29792524
2024-02-01,TVD,0.14500472
2024-02-01,UGX,365.13446712
2024-02-01,UYU,3.72540003
2024-02-01,VES,3.45737570
2024-02-01,VND,2290.24293068
2024-02-01,VUV,11.48580365
2024-02-01,XAF,57.76652694
2024-02-01,XDR,0.07184156
2024-02-02,AWG,0.17094436
2024-02-02,CDF,261.25000000
2024-02-02,CVE,9.71228736
2024-02-02,DJF,16.97229169
2024-02-02,DOP,5.59550279
2024-02-02,DZD,12.82324766
2024-02-02,EUR,0.08813120
2024-02-02,HRK,0.66364875
2024-02-02,HUF,33.76688292
2024-02-02,IDR,1503.64870672
2024-02-02,ISK,13.05056868
2024-02-02,KES,15.42202739
2024-02-02,KID,0.14580529
2024-02-02,KMF,43.33317152
2024-02-02,KZT,42.71440648
2024-02-02,LBP,1432.49461393
2024-02-02,MNT,325.37376240
2024-02-02,MOP,0.76958538
2024-02-02,MRU,3.76382815
2024-02-02,MUR,4.28301184
2024-02-02,NPR,12.64879625
2024-02-02,PAB,0.09549964
2024-02-02,SCR,1.25670143
2024-02-02,SDG,42.52906977
2024-02-02,SLE,2.15338771
2024-02-02,SYP,1227.79913694
2024-02-02,TRY,2.90583486
2024-02-02,UAH,3.57262220
2024-02-02,UGX,362.98013610
2024-02-02,UYU,3.71824925
2024-02-02,WST,0.26060307
2024-02-02,XAF,57.77756203
2024-02-02,ZMW,2.59129730
2024-02-02,ZWL,977.49739839
2024-02-03,BOB,0.65916722
2024-02-03,CHF,0.08168159
2024-02-03,CLP,89.12160265
2024-02-03,DJF,16.75979107
2024-02-03,DKK,0.65177994
2024-02-03,DZD,12.82037977
2024-02-03,EUR,0.08741464
2024-02-03,FKP,0.07466668
2024-02-03,GBP,0.07466277
2024-02-03,GEL,0.25455657
2024-02-03,GGP,0.07466668
2024-02-03,GIP,0.07466668
2024-02-03,GTQ,0.74365152
2024-02-03,HTG,12.54716981
2024-02-03,ISK,13.01016076
2024-02-03,KMF,43.00767577
2024-02-03,KZT,42.58009495
2024-02-03,LKR,29.75004432
2024-02-03,LRD,18.27014185
2024-02-03,MAD,0.94605734
2024-02-03,MGA,430.29411765
2024-02-03,MKD,5.42780000
2024-02-03,MOP,0.76125542
2024-02-03,MUR,4.29768569
2024-02-03,MXN,1.61588089
2024-02-03,MYR,0.45124437
2024-02-03,NAD,1.78061990
2024-02-03,NGN,105.72032582
2024-02-03,PAB,0.09430394
2024-02-03,PKR,26.36862166
2024-02-03,QAR,0.34326635
2024-02-03,RON,0.43660965
2024-02-03,RUB,8.62524651
2024-02-03,SEK,0.98895983
2024-02-03,SGD,0.12669807
2024-02-03,SHP,0.07466668
2024-02-03,SOS,54.38661710
2024-02-03,SSP,104.55475427
2024-02-03,SYP,1224.14664693
2024-02-03,TRY,2.87528109
2024-02-03,TWD,2.95596680
2024-02-03,VND,2289.71647462
2024-02-03,XAF,57.34356769
2024-02-03,XOF,57.34356769
2024-02-04,AMD,38.54354800
2024-02-04,AUD,0.14468567
2024-02-04,BAM,0.17107824
2024-02-04,BDT,10.37665673
2024-02-04,BMD,0.09437910
2024-02-04,BND,0.12693888
2024-02-04,BOB,0.65915488
2024-02-04,BWP,1.29260363
2024-02-04,BYN,0.30905883
2024-02-04,CUP,2.26509847
2024-02-04,DOP,5.58899930
2024-02-04,ETB,5.38461538
2024-02-04,FKP,0.07468531
2024-02-04,FOK,0.65241240
2024-02-04,GBP,0.07468568
2024-02-04,GEL,0.25454893
2024-02-04,GMD,6.15884570
2024-02-04,GTQ,0.74364878
2024-02-04,IMP,0.07468531
2024-02-04,INR,7.87410473
2024-02-04,IQD,124.51063830
2024-02-04,KES,15.29940994
2024-02-04,KWD,0.02909655
2024-02-04,LSL,1.78044486
2024-02-04,MDL,1.69579343
2024-02-04,MGA,430.29411765
2024-02-04,MKD,5.41800000
2024-02-04,MNT,324.14982131
2024-02-04,MUR,4.30524724
2024-02-04,MVR,1.46968429
2024-02-04,MXN,1.61629323
2024-02-04,NOK,1.00000000
2024-02-04,PKR,26.36217436
2024-02-04,PYG,695.48397943
2024-02-04,RSD,10.28985467
2024-02-04,RUB,8.62935602
2024-02-04,RWF,125.07344927
2024-02-04,SAR,0.35392164
2024-02-04,SLE,2.13074873
2024-02-04,STN,2.14303748
2024-02-04,TMT,0.33412021
2024-02-04,TND,0.29577555
2024-02-04,TOP,0.22539683
2024-02-04,TRY,2.87697163
2024-02-04,UGX,361.32788420
2024-02-04,XAF,57.37716073
2024-02-04,XPF,10.43807954
2024-02-05,ALL,9.11678432
2024-02-05,AOA,80.08025921
2024-02-05,ARS,77.93899641
2024-02-05,BND,0.12648263
2024-02-05,BWP,1.29446734
2024-02-05,CDF,250.13793103
2024-02-05,CNY,0.68078142
2024-02-05,DJF,16.74188237
2024-02-05,EUR,0.08738770
2024-02-05,GBP,0.07468057
2024-02-05,GEL,0.25163957
2024-02-05,GHS,1.16499564
2024-02-05,GNF,807.13652795
2024-02-05,HUF,33.59507952
2024-02-05,IMP,0.07470100
2024-02-05,ISK,12.97088200
2024-02-05,JPY,13.98806619
2024-02-05,KHR,386.88000000
2024-02-05,KYD,0.07850261
2024-02-05,KZT,42.92124013
2024-02-05,LKR,29.60401862
2024-02-05,MMK,203.74687107
2024-02-05,MRU,3.73004242
2024-02-05,MZN,6.02269232
2024-02-05,NIO,3.48854128
2024-02-05,NPR,12.59572580
2024-02-05,PAB,0.09420317
2024-02-05,PHP,5.31257341
2024-02-05,PYG,692.37042134
2024-02-05,RWF,120.94943288
2024-02-05,SHP,0.07470100
2024-02-05,SRD,3.47122862
2024-02-05,TZS,238.29795227
2024-02-05,VND,2289.12914675
2024-02-05,XOF,57.34004639
2024-02-06,AED,0.34400400
2024-02-06,AFN,7.05061888
2024-02-06,AOA,79.30068595
2024-02-06,ARS,77.65732196
2024-02-06,AZN,0.15967456
2024-02-06,BRL,0.46724177
2024-02-06,CHF,0.08146673
2024-02-06,CRC,48.59763786
2024-02-06,CVE,9.61288104
2024-02-06,DKK,0.65075880
2024-02-06,DOP,5.54653662
2024-02-06,ETB,5.32505519
2024-02-06,FJD,0.21151516
2024-02-06,GGP,0.07460749
2024-02-06,GNF,805.16235923
2024-02-06,IMP,0.07460749
2024-02-06,INR,7.78317809
2024-02-06,JEP,0.07460749
2024-02-06,JOD,0.06641221
2024-02-06,KGS,8.39174281
2024-02-06,KHR,385.96000000
2024-02-06,KMF,42.88965179
2024-02-06,KWD,0.02882120
2024-02-06,LSL,1.78306670
2024-02-06,MUR,4.24381708
2024-02-06,MXN,1.60505583
2024-02-06,NAD,1.78306670
2024-02-06,NGN,121.90967582
2024-02-06,PEN,0.36078454
2024-02-06,RSD,10.21979406
2024-02-06,RUB,8.57458251
2024-02-06,SBD,0.78331472
2024-02-06,SCR,1.27566593
2024-02-06,THB,3.35316706
2024-02-06,TRY,2.85975230
2024-02-06,TVD,0.14438529
2024-02-06,UAH,3.52580511
2024-02-06,XOF,57.18620239
2024-02-06,XPF,10.40334031
2024-02-07,AED,0.34516448
2024-02-07,ANG,0.16823538
2024-02-07,AWG,0.16823538
2024-02-07,BGN,0.17103289
2024-02-07,BMD,0.09398624
2024-02-07,BRL,0.46620859
2024-02-07,CNY,0.67552541
2024-02-07,CZK,2.17916510
2024-02-07,DJF,16.70332929
2024-02-07,ERN,1.40979366
2024-02-07,ETB,5.30544318
2024-02-07,FOK,0.65249716
2024-02-07,GBP,0.07473939
2024-02-07,GGP,0.07473651
2024-02-07,GYD,19.59986413
2024-02-07,HKD,0.73524914
2024-02-07,HNL,2.31412673
2024-02-07,KES,15.03903704
2024-02-07,KZT,42.45296840
2024-02-07,LKR,29.33985362
2024-02-07,MAD,0.94733317
2024-02-07,MDL,1.66749425
2024-02-07,MGA,412.15714286
2024-02-07,MWK,158.53798635
2024-02-07,NAD,1.77617913
2024-02-07,PGK,0.35086151
2024-02-07,RWF,122.74102738
2024-02-07,SAR,0.35244842
2024-02-07,SOS,53.52690167
2024-02-07,SZL,1.77617913
2024-02-07,TJS,1.02383188
2024-02-07,TRY,2.87656338
2024-02-07,TTD,0.63652410
2024-02-07,UAH,3.51820484
2024-02-07,UGX,357.43123522
2024-02-07,USD,0.09406486
2024-02-07,VES,3.41036080
2024-02-07,XAF,57.37578008
2024-02-08,AED,0.34730694
2024-02-08,ARS,78.50697307
2024-02-08,AZN,0.16057138
2024-02-08,BHD,0.03555818
2024-02-08,BWP,1.29468865
2024-02-08,CAD,0.12734699
2024-02-08,CRC,48.93182071
2024-02-08,CVE,9.67772910
2024-02-08,DKK,0.65484512
2024-02-08,GEL,0.25076643
2024-02-08,GHS,1.17686894
2024-02-08,GMD,6.21451207
2024-02-08,GNF,811.40880216
2024-02-08,HKD,0.73920700
2024-02-08,HNL,2.33222824
2024-02-08,HRK,0.66128735
2024-02-08,HTG,12.47172236
2024-02-08,IMP,0.07487877
2024-02-08,ISK,13.00386121
2024-02-08,JEP,0.07487877
2024-02-08,KES,15.24064271
2024-02-08,KZT,42.69452774
2024-02-08,LAK,1953.55804713
2024-02-08,LKR,29.62972349
2024-02-08,MUR,4.29473825
2024-02-08,NAD,1.78669350
2024-02-08,NIO,3.46941151
2024-02-08,NPR,12.55680615
2024-02-08,PHP,5.29960994
2024-02-08,QAR,0.34423343
2024-02-08,RON,0.43717560
2024-02-08,RUB,8.66672177
2024-02-08,RWF,123.94202000
2024-02-08,SAR,0.35463609
2024-02-08,SGD,0.12704197
2024-02-08,SOS,54.00556586
2024-02-08,SRD,3.46041369
2024-02-08,SZL,1.78669350
2024-02-08,TJS,1.03168009
2024-02-08,TRY,2.89584600
2024-02-08,TVD,0.14490847
2024-02-08,TZS,240.75313045
2024-02-08,UYU,3.69948165
2024-02-08,UZS,1178.08578627
2024-02-08,VES,3.42705003
2024-02-08,XCD,0.25533798
2024-02-08,XPF,10.47352078
2024-02-09,ANG,0.16864360
2024-02-09,BAM,0.17108755
2024-02-09,BGN,0.17111988
2024-02-09,BRL,0.46879888
2024-02-09,BTN,7.82229777
2024-02-09,CNY,0.67906442
2024-02-09,DKK,0.65269241
2024-02-09,FOK,0.65268269
2024-02-09,GBP,0.07469836
2024-02-09,HKD,0.73694955
2024-02-09,IMP,0.07469939
2024-02-09,IQD,123.86808511
2024-02-09,JMD,14.69884124
2024-02-09,KHR,388.12000000
2024-02-09,KID,0.14506559
2024-02-09,KMF,43.03521148
2024-02-09,KRW,125.51768865
2024-02-09,LAK,1958.54645283
2024-02-09,LSL,1.78647205
2024-02-09,MOP,0.75907048
2024-02-09,NOK,1.00000000
2024-02-09,NPR,12.51567643
2024-02-09,NZD,0.15465018
2024-02-09,PKR,26.36260273
2024-02-09,RSD,10.25326734
2024-02-09,SHP,0.07469939
2024-02-09,SLE,2.12806708
2024-02-09,THB,3.37972513
2024-02-09,TTD,0.64042120
2024-02-09,TZS,239.73586309
2024-02-09,UZS,1180.70820790
2024-02-09,VUV,11.37702148
2024-02-09,WST,0.25980241
2024-02-09,XAF,57.38028197
2024-02-10,AFN,6.96992078
2024-02-10,AMD,38.18057667
2024-02-10,BAM,0.17177606
2024-02-10,BDT,10.35169074
2024-02-10,BGN,0.17175457
2024-02-10,BMD,0.09464418
2024-02-10,BRL,0.46992438
2024-02-10,BWP,1.29862336
2024-02-10,BYN,0.30678681
2024-02-10,BZD,0.18928836
2024-02-10,CAD,0.12730811
2024-02-10,DJF,16.82025819
2024-02-10,DKK,0.65449887
2024-02-10,EGP,2.91502510
2024-02-10,FKP,0.07499315
2024-02-10,GNF,812.55848664
2024-02-10,GTQ,0.73841370
2024-02-10,HTG,12.47172236
2024-02-10,HUF,34.00415431
2024-02-10,IDR,1477.04105476
2024-02-10,ILS,0.34870811
2024-02-10,ISK,12.99699579
2024-02-10,JOD,0.06710272
2024-02-10,KHR,388.12000000
2024-02-10,KWD,0.02912976
2024-02-10,OMR,0.03639040
2024-02-10,PAB,0.09464418
2024-02-10,PLN,0.37950229
2024-02-10,RWF,125.88093058
2024-02-10,SAR,0.35491567
2024-02-10,SBD,0.79084801
2024-02-10,SCR,1.25319850
2024-02-10,SEK,0.99059305
2024-02-10,SHP,0.07499315
2024-02-10,SLE,2.13876240
2024-02-10,STN,2.15177873
2024-02-10,SZL,1.80089182
2024-02-10,TND,0.29583836
2024-02-10,TOP,0.22338863
2024-02-10,TRY,2.90540443
2024-02-10,TVD,0.14519602
2024-02-10,VUV,11.37702148
2024-02-11,AFN,6.96981869
2024-02-11,ALL,9.14411515
2024-02-11,AMD,38.18224726
2024-02-11,BBD,0.18929857
2024-02-11,BGN,0.17166968
2024-02-11,BHD,0.03558813
2024-02-11,BND,0.12729105
2024-02-11,BRL,0.47010020
2024-02-11,CDF,259.90178571
2024-02-11,CVE,9.67849490
2024-02-11,FJD,0.21253213
2024-02-11,GBP,0.07499694
2024-02-11,GMD,6.14793681
2024-02-11,HRK,0.66133968
2024-02-11,ILS,0.34845628
2024-02-11,IQD,123.86808511
2024-02-11,ISK,12.99763621
2024-02-11,LKR,29.55234520
2024-02-11,LRD,18.12056452
2024-02-11,LYD,0.45796230
2024-02-11,MAD,0.94976365
2024-02-11,MGA,428.07352941
2024-02-11,MMK,266.26173294
2024-02-11,MNT,322.28430809
2024-02-11,MOP,0.76190097
2024-02-11,MVR,1.45862586
2024-02-11,MWK,160.50136854
2024-02-11,NOK,1.00000000
2024-02-11,PKR,26.35158515
